FID,anzahl_stellplaetze,zusatzbeleuchtung,bike_and_ride,doppelstock,status,geplant,lastenrad,standort,standortnummer,typ_generalisiert,ueberdacht,zeitl_begrenzung,status_bedeutung,shape
opendata_ruhver_fahrradparken_line.2670,40,Nein,Nein,Nein,2,,Nein,Damenstiftstr. 3,3066,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((691115.3090008269 5334742.755998002, 691115.0840008267 5334742.040998003, 691114.4840008267 5334740.132998003, 691113.8840008269 5334738.224998002, 691113.2840008267 5334736.316998002, 691112.6820008267 5334734.409998002, 691112.0710008268 5334732.504998002, 691111.4590008266 5334730.600998001, 691110.8480008268 5334728.696998001, 691110.2360008265 5334726.792998001, 691109.3080008265 5334723.939998004, 691109.0740008265 5334723.226998002))"
opendata_ruhver_fahrradparken_line.2671,20,Nein,Nein,Nein,2,,Nein,Richard-Wagner-Str. 27,3067,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((690702.8600008176 5336003.244998026, 690702.5870008176 5336002.545998027, 690699.3170008177 5335994.161998025, 690699.0440008176 5335993.462998026))"
opendata_ruhver_fahrradparken_line.2672,10,Nein,Nein,Nein,2,,Nein,Schmied-Kochel-Str. 23 ,3068,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((689633.6690007957 5333031.167998097, 689632.9200007957 5333031.197998097, 689628.9230007955 5333031.355998096, 689628.1740007956 5333031.385998096))"
opendata_ruhver_fahrradparken_line.2673,10,Nein,Nein,Nein,2,,Nein,Fallstr. 13,3069,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((688964.5910007821 5331556.543998138, 688964.367000782 5331557.259998137, 688963.171000782 5331561.076998137, 688962.947000782 5331561.792998138))"
opendata_ruhver_fahrradparken_line.2674,8,Nein,Nein,Nein,2,,Nein,Reifenstuelstr. 16,2830,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((690411.4190008121 5332819.98299805, 690408.7390008119 5332817.731998051))"
opendata_ruhver_fahrradparken_line.2675,8,Nein,Nein,Nein,2,,Nein,Reifenstuelstr. 16,2831,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((690409.202000812 5332822.7089980515, 690406.5220008119 5332820.45799805))"
opendata_ruhver_fahrradparken_line.2676,8,Nein,Ja,Nein,4,,Nein,Bismarckstr. 10,2832,Anlehnbügel,Nein,,abgebaut,"MULTILINESTRING ((691966.6030008446 5337598.137997943, 691967.4630008445 5337595.263997943))"
opendata_ruhver_fahrradparken_line.2677,5,Nein,Nein,Nein,2,,Nein,Agnesstr. 58,3010,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((690548.0190008141 5337088.036998033, 690551.4780008141 5337087.499998032))"
opendata_ruhver_fahrradparken_line.2678,12,Nein,Nein,Nein,2,,Nein,Claude-Lorrain-Str.  26,3011,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((691228.0050008296 5332759.092997999, 691228.6220008295 5332764.810997998))"
opendata_ruhver_fahrradparken_line.2680,18,Nein,Ja,Nein,2,,Nein,Erika-Mann-Str. 53,3237,Anlehnbügel,Ja,,in Bestand / in Betrieb,"MULTILINESTRING ((688866.9200007793 5335332.559998137, 688868.4180007793 5335331.366998137, 688869.7260007794 5335329.958998137, 688870.8500007794 5335328.390998137, 688871.7540007795 5335326.664998137, 688872.2250007794 5335325.468998136))"
opendata_ruhver_fahrradparken_line.2681,18,Nein,Ja,Nein,2,,Nein,Erika-Mann-Str. 53,3238,Anlehnbügel,Ja,,in Bestand / in Betrieb,"MULTILINESTRING ((688872.7610007797 5335323.770998137, 688872.9800007796 5335322.9609981375, 688873.2730007796 5335321.025998137, 688873.3280007795 5335319.081998138, 688873.1640007796 5335317.139998136, 688872.7430007795 5335315.275998136, 688872.5950007795 5335314.904998138))"
opendata_ruhver_fahrradparken_line.2682,10,Nein,Ja,Nein,2,,Nein,Erika-Mann-Str. 53,3239,Anlehnbügel,Ja,,in Bestand / in Betrieb,"MULTILINESTRING ((688852.696000779 5335310.794998138, 688852.8560007791 5335310.647998138, 688853.018000779 5335310.503998138, 688853.1830007791 5335310.363998138, 688853.3520007791 5335310.226998138, 688853.5230007792 5335310.093998139, 688853.696000779 5335309.963998138, 688853.8720007802 5335309.83799814, 688854.051000779 5335309.714998138, 688854.2330007791 5335309.595998139, 688854.416000779 5335309.481998139, 688854.6020007792 5335309.369998139, 688854.791000779 5335309.262998139, 688854.9810007792 5335309.158998139, 688855.173000779 5335309.05899814, 688855.3680007791 5335308.96299814, 688855.5640007793 5335308.871998139, 688855.7630007791 5335308.783998138, 688855.9620007791 5335308.700998139, 688856.1640007793 5335308.620998139, 688856.367000779 5335308.54599814, 688856.5720007792 5335308.474998138, 688856.7780007791 5335308.407998138, 688856.9860007792 5335308.344998137, 688857.0000007793 5335308.340998139))"
opendata_ruhver_fahrradparken_line.2683,10,Nein,Ja,Nein,2,,Nein,Erika-Mann-Str. 53,3240,Anlehnbügel,Ja,,in Bestand / in Betrieb,"MULTILINESTRING ((688848.679000779 5335316.900998138, 688849.538000779 5335314.845998138, 688850.8190007791 5335312.874998138, 688851.096000779 5335312.556998137))"
opendata_ruhver_fahrradparken_line.2684,6,Nein,Ja,Nein,2,,Nein,Erika-Mann-Str. 53,3241,Anlehnbügel,Ja,,in Bestand / in Betrieb,"MULTILINESTRING ((688847.74700078 5335322.01599814, 688847.7640007789 5335321.569998139, 688848.0660007789 5335319.35999814, 688848.1170007789 5335319.03999814))"
opendata_ruhver_fahrradparken_line.2685,15,Nein,Ja,Nein,2,,Nein,Heinrich-Wieland-Str. 11,3242,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((695955.9210009361 5332779.885997671, 695964.6790009364 5332777.811997672))"
opendata_ruhver_fahrradparken_line.2686,6,Nein,Nein,Nein,2,,Nein,Gaisbergstr. 1,2784,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((694001.9370008906 5334594.693997811, 694003.9070008906 5334595.0399978105))"
opendata_ruhver_fahrradparken_line.2687,4,Nein,Nein,Nein,2,,Nein,Gaisbergstr. 1,2785,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((693999.4660008904 5334593.193997811, 694000.4560008905 5334593.333997809))"
opendata_ruhver_fahrradparken_line.2688,8,Nein,Nein,Nein,2,,Nein,Tal 16,3575,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((691842.9924008424 5334636.123297957, 691846.8955008425 5334635.248097955))"
opendata_ruhver_fahrradparken_line.2689,10,Nein,Ja,Nein,2,,Nein,Tal 1,3505,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((691791.7520008413 5334664.488997958, 691795.5720008414 5334663.223997959))"
opendata_ruhver_fahrradparken_line.2690,3,Nein,Ja,Nein,2,,Nein,Hanns-Seidel-Pl. 1,2920,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((696995.8497009617 5330886.052397597, 696995.6618009615 5330884.854897596))"
opendata_ruhver_fahrradparken_line.2691,10,Nein,Nein,Nein,2,,Nein,Felicitas-Füss-Straße 92,3345,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((699282.5841010173 5332019.743097408, 699282.9172010176 5332019.370297406, 699285.5823010174 5332016.387497407, 699285.9155010176 5332016.014597407))"
opendata_ruhver_fahrradparken_line.2692,4,Nein,Nein,Nein,2,,Nein,Dantestr. 14,3640,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((687915.6133007595 5337997.1397981895, 687915.7879007595 5337996.671298187, 687916.1370007595 5337995.734198188, 687916.3115007594 5337995.265598188))"
opendata_ruhver_fahrradparken_line.2693,10,Nein,Nein,Nein,2,,Nein,Lothringer Str. 9,3357,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((693276.6116008743 5333753.0164978625, 693276.5766008743 5333753.049497861, 693277.1231008754 5333752.535797861, 693280.0380008743 5333749.796597862, 693280.5846008743 5333749.283097861))"
opendata_ruhver_fahrradparken_line.2694,24,Nein,Ja,Nein,2,,Nein,"Perlach Plaza, Thomas-Dehler-Str. 13",2912,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((697045.5049009628 5330896.1754975915, 697056.395100963 5330893.586197591))"
opendata_ruhver_fahrradparken_line.2695,3,Nein,Ja,Nein,2,,Nein,Hanns-Seidel-Pl. 1,2921,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((696995.3096009616 5330883.070397595, 696995.0983009614 5330882.107797597))"
opendata_ruhver_fahrradparken_line.2697,8,Nein,Ja,Nein,2,,Nein,U Bahnhof Friedenheimer Straße; Zschokkestraße / Kiem-Pauli-Weg 69,3825,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((686931.1344007405 5334344.959598248, 686941.5090007407 5334344.684098247))"
opendata_ruhver_fahrradparken_line.2698,20,Nein,Nein,Nein,2,,Nein,Rosenheimer Str. 98,3267,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((693331.1390008755 5333550.243997859, 693330.4790008757 5333549.887997858, 693322.5420008755 5333545.643997859, 693321.8810008754 5333545.289997858))"
opendata_ruhver_fahrradparken_line.2699,18,Ja,Ja,Nein,2,,Nein,U Bahnhof Friedheimer Straße; Zschokkestraße / Kiem-Pauli-Weg 69,3822,Rahmenhalter,Ja,,in Bestand / in Betrieb,"MULTILINESTRING ((686926.1824007406 5334344.779798248, 686930.3426007405 5334344.779798248))"
opendata_ruhver_fahrradparken_line.2700,2,Nein,Ja,Nein,2,,Nein,Hanns-Seidel-Pl. 1,2917,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((696997.8088009615 5330893.830097597, 696997.6620009616 5330892.986297595))"
opendata_ruhver_fahrradparken_line.2701,10,Nein,Nein,Nein,2,,Nein,Palmstr. 1,3431,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((691180.7540008283 5333475.123998001, 691181.3388008284 5333474.654298, 691185.0033008284 5333471.711298, 691185.5881008285 5333471.241698001))"
opendata_ruhver_fahrradparken_line.2702,8,Nein,Ja,Nein,2,,Nein,Pertisaustr. 39,3803,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((695048.9732009149 5333014.919697738, 695049.538100915 5333021.455697739))"
opendata_ruhver_fahrradparken_line.2703,8,Nein,Nein,Nein,1,,Nein,Gertrud-Bäumer-Str. 19,3894,Anlehnbügel,Nein,,in Planung / in Entwuf,"MULTILINESTRING ((689366.6795007893 5337583.997098106, 689366.670100789 5337584.004898104, 689366.2002007891 5337584.398298105, 689363.3011007892 5337586.825398105, 689363.2935007892 5337586.831798105))"
opendata_ruhver_fahrradparken_line.2704,6,Nein,Ja,Nein,1,,Nein,Adelheidstr. 12,3908,Anlehnbügel,Nein,,in Planung / in Entwuf,"MULTILINESTRING ((690929.4105008222 5336900.5971980095, 690929.5049008223 5336901.3411980085, 690929.6811008223 5336902.73009801, 690929.8573008224 5336904.11899801, 690929.9202008223 5336904.614998011))"
opendata_ruhver_fahrradparken_line.2705,2,Nein,Nein,Nein,2,,Nein,Gotzinger Pl. 5,3683,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((689789.9919007991 5332580.820798088, 689790.0553007991 5332579.822798087))"
opendata_ruhver_fahrradparken_line.2706,6,Nein,Ja,Nein,2,,Nein,Verdistr. 35,3845,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((684287.6416006893 5337509.946498379, 684291.8031006893 5337509.680898379))"
opendata_ruhver_fahrradparken_line.2707,10,Nein,Nein,Nein,2,,Nein,Erika-Mann-Str. 53,3395,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((688838.3837007789 5335342.689698138, 688837.6361007787 5335342.749998139, 688833.6491007787 5335343.071498139, 688832.9015007787 5335343.131798138))"
opendata_ruhver_fahrradparken_line.2708,12,Nein,Ja,Nein,2,,Nein,Max-Weber-Pl.,3019,Rahmenhalter,Ja,,in Bestand / in Betrieb,"MULTILINESTRING ((693297.6450008745 5334618.453997858, 693297.3250008746 5334615.470997858))"
opendata_ruhver_fahrradparken_line.2709,4,Nein,Ja,Nein,2,,Nein,Naupliastr. 38,3252,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((691886.9993008445 5330230.222997962, 691885.3495008445 5330229.092497962))"
opendata_ruhver_fahrradparken_line.2710,23,Nein,Ja,Nein,2,,Nein,Isartorpl.,3805,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((692157.1721008492 5334497.242797935, 692155.5218008492 5334489.516297936))"
opendata_ruhver_fahrradparken_line.2711,2,Ja,Ja,Nein,2,,Nein,Memminger Pl. 3,3719,Rahmenhalter,Ja,,in Bestand / in Betrieb,"MULTILINESTRING ((686306.7649007274 5339439.512798273, 686305.7797007273 5339440.197898273))"
opendata_ruhver_fahrradparken_line.2712,4,Ja,Ja,Nein,2,,Nein,Memminger Pl. 3,3715,Rahmenhalter,Ja,,in Bestand / in Betrieb,"MULTILINESTRING ((686301.0980007274 5339431.364098274, 686300.1128007272 5339432.0491982745))"
opendata_ruhver_fahrradparken_line.2713,8,Nein,Nein,Nein,1,,Nein,Isabellastr. 5,3692,Anlehnbügel,Nein,,in Planung / in Entwuf,"MULTILINESTRING ((691133.7320008267 5336797.120097997, 691137.4561008266 5336795.660097997))"
opendata_ruhver_fahrradparken_line.2714,9,Nein,Ja,Nein,2,,Nein,Arnulfstr. 2,3495,Rahmenhalter,Ja,,in Bestand / in Betrieb,"MULTILINESTRING ((690414.5994008116 5335201.794998044, 690418.9201008119 5335200.537298045))"
opendata_ruhver_fahrradparken_line.2715,15,Nein,Nein,Nein,1,,Nein,St.-Magnus-Str. 28,3370,Rahmenhalter,Nein,,in Planung / in Entwuf,"MULTILINESTRING ((691271.7835008311 5329942.109998003, 691279.6660008312 5329935.387298))"
opendata_ruhver_fahrradparken_line.2716,90,Nein,Ja,Nein,2,,Nein,Ludwig-Brück-Str. 3,1645,Rahmenhalter,Ja,,in Bestand / in Betrieb,"MULTILINESTRING ((697080.9490009621 5336191.2659975765, 697085.5800009621 5336191.834997577), (697081.548000962 5336185.860997577, 697086.1800009622 5336186.429997576), (697082.2720009622 5336180.589997577, 697087.0330009623 5336181.163997577), (697083.1200009623 5336175.4529975755, 697087.7520009623 5336176.0209975755), (697083.720000962 5336170.046997576, 697088.3470009624 5336170.744997576))"
opendata_ruhver_fahrradparken_line.2717,26,Nein,Ja,Nein,2,,Nein,Neumarkter Str. 1,1646,Anlehnbügel,Ja,,in Bestand / in Betrieb,"MULTILINESTRING ((694619.4850009046 5334530.178997766, 694624.4280009049 5334517.768997765))"
opendata_ruhver_fahrradparken_line.2718,24,Nein,Ja,Nein,2,,Nein,Neumarkter Str. 1,1647,Anlehnbügel,Ja,,in Bestand / in Betrieb,"MULTILINESTRING ((694641.4320009053 5334536.397997765, 694644.8330009051 5334526.254997763))"
opendata_ruhver_fahrradparken_line.2719,24,Nein,Nein,Nein,2,,Nein,Drächslstr. 1,2068,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((692628.7440008599 5333312.253997906, 692632.65300086 5333310.715997907), (692634.14200086 5333310.110997906, 692638.0500008604 5333308.572997906), (692639.7770008602 5333307.888997906, 692643.6860008603 5333306.350997905), (692645.4530008603 5333305.586997905, 692649.3610008606 5333304.048997905))"
opendata_ruhver_fahrradparken_line.2720,10,Nein,Nein,Nein,2,,Nein,Weißenburger Str. 27,2069,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((693394.719000877 5333844.921997854, 693389.2220008768 5333845.092997855))"
opendata_ruhver_fahrradparken_line.2721,22,Nein,Ja,Nein,2,,Nein,Seidlstr. 5,2070,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((690162.0241008063 5335352.67369806, 690162.1788008063 5335353.149098061, 690164.6547008062 5335360.75639806, 690164.8902008063 5335361.468398061))"
opendata_ruhver_fahrradparken_line.2722,20,Nein,Ja,Nein,2,,Nein,Kazmairstr. 85,2071,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((688513.2900007723 5334378.0209981585, 688515.2740007724 5334397.70599816))"
opendata_ruhver_fahrradparken_line.2723,6,Nein,Ja,Nein,2,,Nein,Orleanspl. 5 a,2072,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((693728.8020008845 5333901.13799783, 693730.8000008846 5333901.04499783))"
opendata_ruhver_fahrradparken_line.2724,6,Nein,Ja,Nein,2,,Nein,Leopoldstr. 35,2134,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((692235.7180008506 5337204.643997925, 692234.9660008503 5337201.885997925))"
opendata_ruhver_fahrradparken_line.2725,6,Nein,Ja,Nein,2,,Nein,Leopoldstr. 37,2133,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((692241.2700008505 5337224.438997924, 692240.3290008506 5337221.377997924))"
opendata_ruhver_fahrradparken_line.2726,10,Nein,Ja,Nein,2,,Nein,Leopoldstr. 56,2135,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((692275.3240008513 5337219.287997921, 692280.7880008514 5337217.340997919))"
opendata_ruhver_fahrradparken_line.2727,4,Nein,Nein,Nein,2,,Nein,Leopoldstr. 25,2136,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((692210.71100085 5337112.866997926, 692211.3060008499 5337115.294997927))"
opendata_ruhver_fahrradparken_line.2728,6,Nein,Nein,Nein,2,,Nein,Leopoldstr. 25,2054,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((692205.7100008499 5337094.173997926, 692206.4070008498 5337097.091997926))"
opendata_ruhver_fahrradparken_line.2729,8,Nein,Nein,Nein,2,,Nein,Leopoldstr. 50,2137,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((692246.3240008508 5337099.810997925, 692251.1320008507 5337098.437997924))"
opendata_ruhver_fahrradparken_line.2730,5,Nein,Ja,Nein,2,,Nein,Leopoldstr. 23,2053,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((692191.9290008496 5337050.658997929, 692194.0590008495 5337050.050997928))"
opendata_ruhver_fahrradparken_line.2731,12,Nein,Ja,Nein,2,,Nein,August-Zeune-Weg 8,1927,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((688871.6750007804 5330370.266998146, 688878.5690007806 5330371.481998146))"
opendata_ruhver_fahrradparken_line.2732,36,Nein,Ja,Nein,2,,Nein,Georg-Wopfner-Str. 62,288,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((694321.3270008962 5341067.321997772, 694323.4910008962 5341074.621997773), (694324.8830008962 5341077.985997773, 694324.3680008962 5341075.913997772), (694327.7520008963 5341085.909997773, 694325.9830008963 5341080.345997771))"
opendata_ruhver_fahrradparken_line.2733,6,Nein,Ja,Nein,2,,Nein,Leopoldstr. 13,1832,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((692130.3400008483 5336824.314997933, 692130.9840008483 5336826.459997932))"
opendata_ruhver_fahrradparken_line.2734,4,Nein,Ja,Nein,2,,Nein,Leopoldstr. 13,1833,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((692124.634000848 5336825.839997932, 692125.2450008482 5336827.900997933))"
opendata_ruhver_fahrradparken_line.2735,4,Nein,Ja,Nein,2,,Nein,Leopoldstr. 30,2142,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((692155.5730008488 5336821.88299793, 692156.1920008488 5336824.071997931))"
opendata_ruhver_fahrradparken_line.2736,6,Nein,Ja,Nein,2,,Nein,Leopoldstr. 28,2143,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((692153.4300008488 5336814.22399793, 692152.4250008488 5336810.57699793))"
opendata_ruhver_fahrradparken_line.2737,16,Nein,Ja,Nein,2,,Nein,Leopoldstr. 79,2144,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((692299.9280008518 5337639.080997921, 692300.0180008519 5337643.21099792))"
opendata_ruhver_fahrradparken_line.2738,8,Nein,Ja,Nein,2,,Nein,Leopoldstr. 81,2145,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((692301.4000008518 5337675.917997919, 692301.2930008518 5337672.44499792))"
opendata_ruhver_fahrradparken_line.2739,10,Nein,Nein,Nein,2,,Nein,Oefelestr. 13 a,2146,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((691480.2620008349 5332783.314997984, 691480.6170008349 5332783.666997983, 691483.4760008351 5332786.464997983, 691484.017000835 5332786.983997982))"
opendata_ruhver_fahrradparken_line.2740,13,Nein,Nein,Nein,4,,Nein,Schleißheimer Str. 130,1341,Rahmenhalter,Nein,,abgebaut,"MULTILINESTRING ((690577.1800008147 5337195.245998031, 690581.1150008148 5337194.604998032))"
opendata_ruhver_fahrradparken_line.2741,13,Nein,Nein,Nein,4,,Nein,Schleißheimer Str. 130,1342,Rahmenhalter,Nein,,abgebaut,"MULTILINESTRING ((690577.9290008147 5337199.84699803, 690581.9300008148 5337199.20899803))"
opendata_ruhver_fahrradparken_line.2742,15,Nein,Nein,Nein,2,,Nein,Schleißheimer Str. 130,1343,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((690599.1730008163 5337193.78699803, 690600.8370008153 5337203.7909980295))"
opendata_ruhver_fahrradparken_line.2743,10,Nein,Ja,Nein,2,,Nein,Hohenzollernstr. 154,1344,Rahmenhalter,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((690569.6240008145 5337351.80599803, 690575.2370008146 5337350.610998029))"
opendata_ruhver_fahrradparken_line.2744,10,Nein,Nein,Nein,2,,Nein,Ganghoferstr. 10,1747,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((688998.2240007822 5334658.630998133, 688998.8490007822 5334663.721998133))"
opendata_ruhver_fahrradparken_line.2745,12,Nein,Nein,Nein,2,,Nein,Ganghoferstr. 7,1748,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((689007.1340007823 5334662.748998131, 689006.3110007823 5334656.70699813))"
opendata_ruhver_fahrradparken_line.2746,10,Nein,Nein,Nein,2,,Nein,Tulbeckstr. 23,1749,Anlehnbügel,Nein,,in Bestand / in Betrieb,"MULTILINESTRING ((688999.7820007823 5334593.595998131, 688999.1780007824 5334588.712998132))"
